Id,Hazard
93257,5.2
93259,2.3
93262,4.9
93265,2.6
93266,4.3
93267,5.1
93268,3.3
93269,2.1
93271,3.9
93272,3.2
93274,3.5
93277,4.6
93283,7.3
93285,3.7
93287,3.2
93288,2.6
93289,3.8
93290,3.9
93296,2.1
93298,2.0
93300,1.5
93301,5.7
93302,2.2
93304,3.5
93306,2.9
93308,3.8
93311,7.3
93312,7.1
93314,2.2
93315,3.6
93316,3.7
93321,2.8
93323,5.2
93324,2.2
93325,3.0
93326,4.0
93330,1.4
93331,6.6
93333,4.8
93335,2.9
93342,2.8
93343,4.5
93345,7.8
93348,5.3
93351,3.4
93352,4.8
93354,1.5
93355,2.8
93357,11.8
93360,2.3
93362,3.4
93363,3.1
93364,5.3
93366,3.3
93367,3.7
93368,1.4
93369,9.7
93370,4.0
93372,6.2
93374,4.5
93376,8.9
93377,2.8
93378,3.6
93379,2.3
93380,2.5
93385,5.1
93386,2.4
93393,4.8
93395,5.9
93397,5.3
93398,3.9
93399,2.4
93400,3.2
93401,3.5
93402,6.6
93403,2.0
93410,6.1
93411,3.4
93413,4.9
93415,6.3
93416,2.2
93419,2.0
93421,2.3
93426,4.9
93428,2.8
93429,7.0
93431,2.4
93433,4.2
93434,5.5
93435,1.9
93436,2.9
93437,9.3
93438,2.7
93446,1.8
93447,7.1
93449,3.9
93450,5.7
93451,4.4
93452,4.3
93459,1.5
93460,3.2
93462,4.6
93464,2.9
93465,3.9
93466,4.8
93467,3.2
93468,5.0
93469,5.1
93470,2.6
93471,4.6
93475,3.8
93476,6.9
93477,2.6
93479,3.9
93484,2.8
93485,3.1
93486,4.7
93487,6.2
93489,7.1
93494,5.7
93495,5.7
93496,4.4
93500,4.9
93501,3.7
93503,3.1
93505,2.6
93506,3.5
93509,5.5
93510,2.1
93513,4.0
93514,4.3
93516,2.6
93517,5.8
93518,6.9
93521,5.0
93524,7.1
93527,2.1
93532,3.0
93534,4.3
93539,3.6
93540,5.3
93541,3.4
93542,3.7
93544,4.8
93546,3.0
93548,4.4
93551,3.2
93552,3.3
93553,2.9
93554,4.1
93555,3.0
93556,5.9
93559,4.7
93560,4.3
93562,5.5
93565,3.6
93566,2.5
93568,4.7
93569,6.0
93571,3.0
93573,3.1
93575,1.6
93580,4.4
93581,3.1
93583,4.8
93584,3.4
93586,9.0
93589,5.8
93590,9.5
93591,5.7
93597,8.1
93598,4.4
93600,2.5
93603,2.3
93606,5.9
93610,3.9
93614,7.9
93615,7.6
93617,3.1
93620,3.1
93621,6.7
93625,4.2
93626,2.4
93628,4.4
93631,6.6
93633,3.6
93634,5.8
93636,2.7
93638,2.8
93640,2.5
93642,3.9
93643,9.0
93647,2.4
93649,1.6
93650,1.2
93651,5.2
93652,2.6
93653,6.0
93654,3.0
93655,1.9
93656,2.6
93660,2.8
93663,1.8
93665,5.2
93669,3.3
93670,3.0
93671,3.7
93673,5.8
93674,6.8
93676,3.8
93678,4.0
93681,5.4
93682,6.0
93685,2.4
93687,5.8
93688,4.4
93689,6.1
93693,1.8
93694,3.4
93695,4.7
93696,2.8
93697,6.8
93698,3.2
93702,4.6
93703,4.0
93708,3.4
93709,4.2
93711,2.8
93712,4.4
93714,2.6
93715,3.4
93716,3.1
93717,6.4
93719,2.1
93720,3.0
93722,7.1
93723,3.7
93725,5.5
93726,3.7
93727,3.9
93728,4.9
93729,8.0
93730,5.7
93731,6.3
93737,5.8
93741,5.6
93743,4.1
93744,4.4
93745,1.5
93747,5.3
93748,10.2
93755,11.3
93756,5.0
93757,10.1
93759,3.6
93760,4.0
93761,5.4
93762,2.8
93764,5.9
93766,5.7
93767,6.5
93768,4.3
93769,2.9
93771,4.8
93772,3.2
93773,5.5
93774,4.5
93775,6.4
93777,5.0
93778,6.0
93781,4.8
93782,4.5
93783,3.0
93785,5.6
93788,2.5
93796,4.7
93800,3.1
93802,3.3
93803,5.5
93804,2.9
93808,2.2
93809,4.0
93811,6.1
93814,3.4
93815,2.2
93816,3.7
93817,3.2
93818,3.4
93820,3.4
93821,2.3
93822,3.1
93823,5.5
93824,2.8
93828,4.8
93829,4.0
93832,4.4
93834,8.0
93836,2.0
93838,3.7
93839,4.2
93841,7.1
93842,3.3
93843,4.6
93844,3.2
93846,6.6
93847,4.8
93850,4.0
93851,4.8
93852,4.1
93853,2.4
93856,5.0
93857,2.8
93858,8.0
93861,5.0
93863,4.1
93864,6.3
93866,4.8
93869,4.6
93870,2.6
93871,8.8
93873,1.9
93875,5.8
93876,2.7
93877,3.2
93878,10.7
93879,4.3
93883,3.4
93884,3.6
93885,1.2
93886,10.5
93888,1.7
93889,7.1
93893,4.6
93897,3.7
93898,4.4
93900,2.8
93902,3.3
93904,5.4
93905,4.7
93906,2.9
93908,2.2
93909,7.5
93911,2.4
93915,1.0
93916,2.5
93917,3.7
93918,3.8
93919,3.2
93920,3.7
93921,4.7
93922,3.2
93929,5.3
93931,8.4
93935,5.9
93936,4.9
93937,11.1
93938,7.2
93940,3.7
93942,4.4
93944,2.4
93945,3.8
93946,5.3
93948,7.2
93954,3.6
93958,2.5
93963,3.5
93964,2.1
93965,6.4
93967,4.3
93968,5.4
93969,5.8
93970,4.4
93971,3.7
93974,4.0
93977,2.9
93978,5.0
93983,2.2
93984,5.4
93985,3.2
93988,10.8
93991,2.0
93994,3.7
93996,5.3
93997,8.2
93998,3.4
94000,9.2
94002,5.2
94003,7.2
94009,9.4
94011,7.8
94012,2.6
94014,3.2
94015,1.9
94017,5.1
94018,2.6
94019,3.3
94021,6.0
94022,5.5
94023,4.5
94024,5.6
94025,3.7
94026,3.0
94032,5.6
94033,2.9
94035,3.1
94041,2.8
94045,7.3
94046,3.0
94047,6.8
94050,1.5
94051,2.4
94052,3.6
94056,2.9
94058,5.0
94060,4.0
94061,3.4
94063,6.4
94065,4.4
94066,5.0
94067,3.4
94070,2.8
94073,4.9
94074,1.6
94075,5.4
94076,3.9
94081,4.2
94082,2.8
94083,2.5
94086,3.2
94088,4.5
94089,2.8
94090,6.2
94091,2.8
94092,6.7
94096,3.8
94098,2.6
94102,3.9
94103,4.2
94106,4.9
94109,5.3
94111,3.7
94114,3.8
94115,5.0
94117,4.1
94121,1.8
94125,5.2
94126,4.1
94127,3.8
94128,3.9
94129,6.3
94131,4.6
94136,9.6
94137,2.3
94138,2.0
94139,5.2
94142,4.2
94144,10.7
94145,4.1
94146,2.7
94147,2.7
94149,2.3
94153,4.6
94155,9.7
94156,3.7
94157,3.8
94159,8.3
94161,3.2
94163,6.8
94164,3.5
94165,4.2
94166,4.5
94168,7.3
94171,2.8
94179,2.1
94184,7.3
94187,4.2
94188,3.7
94191,2.3
94193,2.2
94196,2.3
94197,6.6
94198,3.0
94199,4.5
94201,7.5
94202,2.9
94203,6.0
94204,3.1
94205,4.0
94208,5.1
94210,6.7
94213,4.1
94214,6.8
94215,5.0
94218,4.3
94220,4.2
94221,6.2
94225,6.5
94226,5.5
94227,3.5
94229,3.0
94230,26.2
94231,4.8
94234,7.8
94235,3.9
94237,4.6
94239,7.5
94240,5.8
94243,5.7
94244,5.5
94245,5.9
94246,4.7
94250,2.0
94253,3.7
94255,3.3
94256,3.1
94258,2.5
94259,2.9
94260,5.4
94261,3.7
94262,3.3
94263,8.7
94264,3.1
94267,5.6
94268,2.0
94269,3.9
94272,3.5
94273,3.8
94277,2.5
94279,3.3
94283,4.0
94284,11.6
94287,1.4
94291,2.8
94293,4.4
94296,4.1
94300,5.4
94302,3.4
94303,4.7
94304,2.1
94312,4.4
94318,4.8
94324,8.8
94325,2.7
94327,4.0
94329,4.7
94331,4.4
94333,6.0
94334,3.5
94336,6.4
94339,4.3
94341,3.6
94342,8.1
94343,6.1
94345,4.0
94346,8.4
94348,3.0
94349,4.7
94350,4.3
94351,5.7
94353,5.0
94355,1.5
94356,3.9
94359,3.9
94360,4.6
94361,2.6
94362,6.8
94367,4.1
94369,2.8
94370,6.6
94371,3.5
94372,3.3
94373,4.5
94375,4.5
94377,6.0
94381,2.8
94384,2.2
94389,3.7
94390,3.7
94391,6.3
94394,4.5
94396,5.9
94397,4.4
94398,2.9
94402,5.5
94406,4.4
94407,3.4
94408,4.9
94409,5.2
94412,5.0
94415,2.8
94416,3.1
94417,3.0
94424,7.5
94426,4.5
94427,3.4
94428,2.8
94429,4.5
94430,4.5
94432,5.0
94433,2.1
94434,3.9
94436,2.0
94437,1.9
94438,6.1
94440,5.7
94443,4.2
94445,3.4
94446,2.1
94448,3.5
94450,4.0
94451,3.9
94453,3.1
94455,3.3
94456,5.9
94460,2.6
94461,6.2
94464,4.0
94465,2.2
94467,6.2
94470,7.2
94473,4.0
94478,4.4
94479,3.4
94480,2.9
94481,3.3
94482,7.1
94483,3.9
94485,9.2
94494,5.6
94495,7.0
94499,7.2
94502,3.5
94507,3.5
94510,3.5
94511,4.1
94512,7.3
94517,2.9
94519,3.2
94521,4.3
94527,5.5
94528,5.9
94529,2.8
94531,5.9
94532,2.8
94534,5.3
94536,3.5
94538,6.2
94539,2.3
94541,6.1
94544,5.9
94547,2.9
94549,3.2
94550,4.0
94551,2.8
94553,1.8
94554,4.5
94556,3.2
94557,6.2
94558,3.4
94560,4.0
94561,2.3
94563,3.9
94565,5.2
94566,5.3
94573,2.9
94574,2.8
94576,4.7
94577,4.6
94580,6.2
94581,3.2
94585,5.0
94587,4.4
94589,7.5
94590,4.1
94591,3.9
94593,4.7
94594,2.7
94595,5.7
94598,5.1
94599,3.3
94602,7.6
94603,2.5
94604,3.4
94606,2.1
94607,3.8
94608,3.5
94609,1.4
94615,3.1
94617,5.9
94618,4.4
94619,5.0
94621,8.0
94629,4.0
94630,4.7
94631,6.3
94636,7.1
94637,2.8
94638,5.8
94639,6.9
94641,2.6
94643,4.6
94644,4.1
94649,2.5
94650,1.4
94651,5.2
94652,2.8
94654,4.9
94655,3.4
94657,8.0
94658,5.0
94660,3.3
94662,6.2
94663,9.1
94664,7.2
94666,3.8
94667,3.5
94668,3.2
94669,3.8
94670,3.4
94676,4.0
94677,4.2
94681,4.2
94682,5.9
94683,5.4
94684,2.8
94686,2.4
94688,1.7
94692,5.9
94693,3.6
94694,3.6
94695,2.5
94696,3.1
94699,3.5
94700,4.4
94701,1.6
94703,5.0
94704,4.1
94705,3.9
94710,4.6
94713,3.2
94714,2.9
94716,4.6
94719,7.6
94721,6.3
94722,5.2
94726,8.6
94729,5.2
94732,1.1
94733,5.1
94734,8.2
94738,3.6
94739,5.4
94741,1.7
94742,11.5
94743,6.7
94744,2.7
94747,6.3
94751,2.3
94752,2.0
94753,3.7
94756,12.9
94757,4.1
94760,6.4
94766,3.5
94767,3.3
94768,4.5
94771,2.9
94774,6.9
94778,4.1
94779,1.7
94781,2.9
94784,4.0
94787,4.8
94788,4.0
94789,5.2
94791,7.8
94793,2.8
94794,5.2
94795,4.8
94799,2.8
94802,3.0
94803,5.1
94804,4.6
94806,1.9
94807,4.8
94810,1.3
94811,9.3
94813,4.7
94814,3.2
94817,4.1
94822,1.3
94826,4.7
94828,3.2
94830,3.1
94835,4.2
94838,9.2
94840,5.9
94841,3.8
94842,5.1
94843,5.1
94844,2.9
94845,3.3
94847,2.1
94848,4.1
94849,4.7
94851,5.3
94852,4.6
94856,5.6
94857,6.4
94858,5.5
94859,2.3
94861,1.8
94862,4.3
94863,3.8
94865,1.9
94866,5.1
94869,4.4
94871,6.9
94876,4.8
94878,3.0
94879,3.8
94881,5.4
94882,7.7
94883,2.4
94888,2.6
94889,4.2
94890,5.0
94891,4.6
94892,2.7
94893,2.8
94895,6.5
94896,5.8
94897,3.5
94904,3.8
94906,3.3
94907,3.2
94910,4.8
94911,3.8
94912,4.4
94914,5.0
94916,3.4
94917,3.1
94921,3.0
94929,5.7
94930,2.9
94931,4.5
94933,4.1
94935,4.4
94936,7.0
94939,4.1
94940,5.5
94943,4.2
94944,1.6
94945,1.3
94950,5.4
94953,5.5
94955,3.7
94956,3.9
94957,4.5
94959,8.5
94962,3.8
94963,5.0
94965,3.8
94966,8.1
94968,7.3
94969,2.4
94973,7.0
94975,3.7
94976,4.7
94977,6.9
94980,6.1
94985,2.7
94987,3.2
94988,3.2
94990,4.6
94991,3.3
94993,7.6
94994,6.0
94995,5.1
94996,3.5
94997,3.0
94999,3.9
95000,6.5
95001,2.9
95003,3.7
95005,4.1
95009,5.2
95010,1.2
95011,6.3
95014,3.5
95018,5.3
95019,3.9
95023,3.5
95024,3.8
95025,2.1
95026,1.6
95027,4.1
95030,5.1
95033,5.8
95034,3.5
95035,4.6
95037,3.0
95038,4.2
95041,4.4
95043,3.7
95044,3.6
95046,5.6
95047,4.2
95048,2.4
95050,3.9
95052,10.3
95053,4.6
95055,9.4
95057,6.7
95058,4.4
95059,3.8
95063,3.3
95064,4.8
95065,3.6
95068,2.3
95070,4.2
95072,6.1
95074,7.8
95076,5.4
95077,3.8
95078,4.0
95079,5.2
95083,2.3
95084,3.8
95085,2.9
95089,6.0
95090,3.3
95091,7.1
95092,4.5
95094,4.4
95099,2.7
95105,3.3
95106,5.9
95107,4.1
95108,3.4
95111,4.8
95112,3.7
95115,3.4
95117,3.8
95118,2.4
95119,5.5
95120,6.3
95124,2.3
95125,6.7
95127,2.9
95129,2.4
95133,8.2
95134,5.9
95135,8.0
95136,2.4
95138,3.3
95139,3.3
95141,5.0
95143,4.3
95144,4.5
95147,3.1
95149,2.3
95151,3.3
95152,3.8
95153,5.1
95154,1.9
95156,4.7
95158,5.4
95159,5.9
95161,3.7
95170,3.3
95175,4.3
95179,1.5
95181,4.8
95182,3.1
95185,4.2
95186,2.7
95189,3.7
95193,6.1
95194,6.0
95195,3.6
95200,3.6
95201,4.4
95202,7.4
95204,5.7
95206,4.2
95208,4.1
95210,6.7
95211,4.0
95213,2.5
95216,6.4
95217,4.0
95218,5.3
95220,1.6
95224,3.4
95226,4.4
95227,2.8
95230,5.8
95232,1.9
95235,1.8
95237,3.9
95238,1.9
95239,4.8
95240,2.8
95248,3.0
95249,8.1
95250,5.4
95251,4.0
95253,9.6
95257,2.6
95258,3.9
95261,3.2
95262,12.6
95263,4.0
95264,2.4
95265,5.4
95268,6.1
95269,4.5
95271,3.1
95272,3.1
95273,7.1
95274,3.6
95277,2.8
95282,2.0
95287,1.7
95288,7.0
95291,10.3
95292,2.5
95293,3.0
95296,6.9
95299,3.7
95304,3.2
95306,3.3
95308,1.6
95309,6.9
95311,25.4
95314,3.0
95315,4.3
95316,4.7
95318,4.7
95320,2.6
95321,5.9
95322,5.2
95323,2.7
95324,3.9
95325,4.1
95329,3.2
95332,9.3
95333,4.8
95336,3.3
95337,6.1
95339,2.3
95340,5.0
95345,7.1
95346,2.9
95347,5.9
95348,4.1
95349,3.6
95350,6.2
95352,4.1
95354,3.8
95356,4.2
95357,3.5
95358,4.4
95360,3.8
95361,5.4
95362,3.1
95363,10.8
95365,5.8
95366,1.6
95367,2.1
95371,3.2
95373,4.3
95374,3.9
95376,4.7
95378,4.0
95381,3.9
95383,4.4
95385,4.2
95387,4.7
95388,3.1
95389,7.0
95390,3.2
95395,3.8
95396,5.8
95398,3.5
95399,2.4
95400,2.5
95403,9.8
95404,5.6
95405,7.6
95407,3.3
95409,3.6
95412,2.3
95421,5.3
95422,2.3
95431,7.3
95433,2.4
95434,2.4
95436,5.0
95437,3.8
95443,4.6
95444,6.9
95445,3.8
95446,2.9
95448,3.5
95451,7.7
95452,1.8
95454,3.8
95455,4.9
95456,3.6
95457,3.8
95460,4.3
95461,2.1
95466,4.7
95469,5.6
95470,3.2
95472,3.7
95473,3.4
95476,3.2
95478,5.6
95479,8.6
95483,3.8
95486,3.1
95490,7.7
95492,3.3
95493,5.7
95495,4.2
95496,3.3
95497,6.5
95501,4.4
95502,1.5
95505,4.7
95506,4.1
95511,4.0
95514,12.3
95516,6.6
95520,2.8
95523,5.4
95524,6.2
95525,5.9
95526,4.2
95527,5.6
95528,6.1
95529,4.4
95530,3.9
95531,3.2
95532,3.8
95535,2.5
95537,3.6
95539,4.4
95540,4.4
95543,9.2
95544,4.1
95545,4.7
95546,14.3
95548,3.1
95549,5.0
95552,3.8
95555,2.2
95557,9.4
95561,5.4
95566,3.1
95567,1.9
95570,3.2
95571,2.3
95572,3.9
95574,3.8
95576,2.4
95577,2.5
95578,2.5
95579,3.8
95580,3.0
95581,4.0
95584,4.5
95586,4.9
95587,18.0
95589,1.8
95590,5.6
95592,2.8
95594,3.4
95595,2.4
95596,6.6
95597,4.3
95604,10.2
95606,2.2
95609,4.6
95610,3.3
95613,3.0
95616,1.4
95618,5.4
95619,4.6
95620,2.9
95622,3.5
95625,2.5
95628,5.0
95629,1.8
95630,3.8
95631,7.1
95632,4.2
95633,4.5
95637,2.8
95638,5.9
95639,3.2
95640,6.7
95644,2.4
95645,2.9
95647,4.1
95650,2.9
95651,5.0
95658,3.3
95660,3.8
95661,4.3
95663,5.2
95665,3.8
95668,2.1
95669,1.7
95671,3.2
95672,5.3
95679,2.6
95680,5.9
95683,6.8
95685,5.7
95686,4.0
95689,2.1
95691,2.9
95693,4.4
95694,5.7
95695,5.0
95703,4.9
95704,1.9
95707,6.8
95709,5.3
95713,4.0
95714,5.6
95715,2.9
95718,6.9
95722,4.6
95723,2.1
95724,4.6
95725,3.1
95729,1.3
95730,5.0
95732,3.0
95734,3.7
95735,8.9
95739,4.2
95740,3.2
95741,3.1
95743,2.3
95744,4.4
95745,2.9
95752,2.9
95753,2.6
95754,5.9
95755,3.8
95756,4.9
95757,4.2
95759,2.4
95760,3.2
95768,4.5
95769,1.9
95770,5.9
95771,2.5
95774,3.4
95776,6.6
95778,5.7
95779,3.5
95782,3.4
95785,4.8
95787,4.0
95793,3.1
95796,19.1
95798,3.4
95799,5.5
95800,3.6
95801,5.2
95805,5.0
95810,3.9
95811,2.9
95812,6.1
95815,6.2
95816,1.7
95821,8.1
95822,7.3
95823,2.3
95825,2.9
95828,3.0
95834,5.4
95836,5.1
95837,4.4
95838,1.6
95839,2.2
95840,3.0
95845,5.6
95846,4.5
95848,3.7
95849,4.2
95852,4.7
95857,1.5
95860,3.9
95861,3.9
95863,2.6
95864,6.1
95865,5.5
95868,5.2
95870,3.7
95872,3.4
95873,3.7
95874,5.6
95875,5.4
95876,3.6
95878,1.3
95879,9.0
95882,4.7
95883,3.8
95884,5.0
95890,6.0
95895,2.0
95897,2.3
95903,4.3
95904,1.7
95905,4.4
95907,4.6
95910,6.6
95912,2.1
95913,4.4
95914,3.6
95915,3.2
95916,5.4
95917,2.0
95918,4.8
95921,2.0
95922,13.0
95923,3.2
95925,4.1
95927,3.2
95929,3.0
95931,3.9
95935,6.5
95936,4.4
95937,3.2
95939,1.6
95943,3.7
95944,18.5
95946,5.0
95949,3.4
95951,5.1
95952,4.0
95956,2.8
95957,3.5
95960,4.5
95962,3.9
95964,3.8
95965,2.9
95966,4.2
95967,7.5
95970,2.4
95971,4.1
95972,3.7
95973,3.0
95974,7.1
95975,4.9
95977,5.6
95978,4.7
95980,4.2
95981,2.8
95984,6.7
95986,2.8
95987,3.1
95989,6.8
95990,3.7
95991,4.3
95996,3.9
95998,3.0
96000,6.5
96003,2.8
96004,3.0
96005,4.6
96006,5.4
96010,6.8
96011,5.0
96015,10.3
96016,7.0
96018,3.8
96019,3.5
96023,3.6
96030,7.9
96032,3.7
96033,4.9
96034,4.6
96037,4.1
96038,1.7
96040,2.7
96041,6.7
96042,4.9
96043,5.6
96045,6.7
96048,4.3
96049,2.7
96051,4.5
96052,3.2
96055,5.1
96056,7.1
96057,3.9
96058,4.2
96059,4.2
96061,7.1
96064,3.3
96065,3.1
96066,4.6
96069,5.8
96070,3.5
96072,6.5
96073,2.0
96074,1.3
96075,4.1
96078,13.4
96079,1.8
96080,4.9
96082,9.4
96085,3.3
96087,5.2
96088,1.6
96089,6.0
96090,2.6
96091,2.0
96093,16.9
96096,6.2
96097,5.4
96098,5.8
96099,7.1
96100,4.0
96101,2.5
96102,2.2
96103,9.3
96104,6.7
96105,4.4
96109,3.7
96110,5.5
96111,2.5
96113,2.6
96116,5.7
96119,1.8
96120,7.7
96121,1.8
96122,4.0
96125,2.3
96126,4.0
96127,6.1
96128,6.6
96129,3.6
96131,3.2
96134,4.0
96136,5.2
96138,8.5
96140,2.2
96141,1.2
96142,3.4
96143,3.0
96145,2.5
96146,5.0
96147,6.0
96148,2.9
96151,2.1
96152,3.1
96153,1.8
96155,3.4
96156,2.8
96157,4.9
96161,2.4
96162,2.1
96166,8.0
96169,4.5
96170,2.3
96171,7.3
96175,3.5
96176,6.6
96177,1.8
96180,3.8
96181,4.4
96183,8.5
96185,3.0
96186,4.4
96187,2.5
96188,1.9
96191,1.3
96192,4.0
96194,5.0
96195,5.1
96199,2.3
96201,4.5
96202,3.2
96207,6.9
96209,4.3
96210,8.3
96211,5.8
96212,3.0
96216,4.1
96217,4.2
96218,4.5
96221,5.8
96223,5.1
96226,2.9
96227,4.8
96228,6.5
96229,2.9
96230,3.3
96231,3.4
96233,4.6
96234,3.2
96235,8.8
96237,4.2
96238,4.9
96239,6.7
96240,2.5
96241,2.8
96245,2.7
96247,3.0
96248,4.3
96249,7.5
96252,4.5
96255,3.5
96256,3.8
96259,6.0
96262,3.4
96263,10.7
96264,4.8
96265,5.4
96268,3.1
96269,2.8
96272,4.3
96273,2.1
96275,5.5
96277,2.5
96278,5.4
96282,2.6
96283,3.7
96285,5.7
96288,6.4
96289,4.0
96290,8.2
96292,9.7
96293,3.7
96298,4.9
96299,4.5
96302,3.1
96303,4.3
96304,3.9
96305,4.4
96306,3.0
96307,4.0
96311,5.5
96313,3.7
96317,5.3
96320,2.4
96321,3.2
96322,3.8
96323,7.2
96328,4.0
96329,2.8
96330,5.4
96334,4.3
96335,5.8
96337,3.8
96340,7.8
96342,3.6
96345,5.5
96346,3.4
96348,2.9
96349,4.4
96351,2.6
96352,1.9
96353,1.6
96354,4.8
96355,2.4
96360,4.8
96361,3.0
96362,4.0
96364,3.7
96366,3.8
96368,4.6
96369,5.0
96372,1.4
96373,7.4
96375,5.0
96376,2.9
96377,2.3
96379,3.1
96380,4.7
96381,3.5
96383,4.0
96388,5.5
96391,4.8
96392,7.2
96393,5.6
96396,4.1
96397,3.2
96399,3.3
96404,6.3
96406,3.4
96409,3.7
96411,9.8
96422,5.1
96425,4.5
96426,6.5
96428,2.9
96432,2.0
96434,3.1
96435,3.6
96437,2.6
96438,2.7
96442,2.6
96444,4.4
96451,5.0
96452,3.8
96454,3.9
96457,4.5
96458,2.8
96460,7.2
96461,3.2
96463,3.0
96466,1.8
96467,5.7
96472,4.2
96473,4.7
96476,6.9
96477,3.2
96481,5.0
96482,3.1
96485,3.1
96486,2.8
96487,9.1
96488,4.0
96489,2.2
96490,3.3
96491,4.5
96493,4.6
96494,4.0
96497,6.2
96498,4.8
96499,13.6
96500,2.5
96501,3.2
96503,2.9
96505,2.7
96506,2.6
96507,12.4
96508,2.4
96509,1.9
96510,3.6
96512,11.2
96516,5.0
96517,2.9
96518,6.1
96519,5.4
96521,3.2
96522,4.2
96523,7.2
96524,3.3
96529,5.2
96532,3.1
96539,10.0
96543,3.3
96545,6.2
96546,3.7
96547,11.7
96550,2.5
96552,2.3
96553,5.3
96557,2.9
96558,5.5
96560,2.2
96561,3.3
96562,5.1
96565,2.2
96566,2.7
96567,4.0
96571,5.5
96575,2.8
96578,2.2
96579,3.9
96583,4.6
96584,3.2
96589,6.5
96590,4.4
96592,2.5
96593,2.1
96594,3.8
96595,4.3
96599,5.0
96600,3.0
96603,2.9
96604,4.8
96606,6.1
96607,5.2
96608,4.9
96613,9.5
96619,3.1
96621,3.1
96622,5.3
96625,6.1
96627,2.7
96628,1.9
96629,5.0
96631,2.4
96633,2.5
96636,3.0
96638,4.0
96640,4.7
96641,1.5
96642,4.7
96643,3.4
96644,4.8
96647,1.5
96650,3.2
96656,3.6
96657,4.1
96658,3.9
96659,6.5
96660,4.4
96661,4.6
96662,2.6
96668,6.3
96669,2.1
96671,2.3
96673,4.8
96680,3.9
96682,5.7
96684,3.5
96685,5.9
96686,2.3
96688,4.2
96691,2.9
96695,4.9
96697,6.8
96698,3.5
96701,4.2
96702,9.4
96703,2.4
96704,6.0
96706,3.2
96708,3.3
96709,3.7
96710,6.7
96711,5.1
96713,1.8
96715,3.2
96716,4.0
96718,7.4
96720,2.4
96721,3.9
96722,4.6
96724,3.8
96726,2.9
96729,3.4
96732,3.0
96733,3.7
96735,5.0
96736,4.0
96739,5.8
96741,6.5
96742,4.8
96746,3.1
96748,3.2
96750,3.5
96752,4.5
96753,4.9
96754,2.6
96756,2.5
96758,4.3
96760,1.7
96762,2.6
96764,3.8
96765,4.0
96766,2.3
96770,9.3
96772,3.6
96775,3.5
96777,1.9
96778,3.3
96779,2.1
96780,4.3
96782,5.6
96783,2.7
96784,9.2
96785,4.7
96787,3.8
96788,1.8
96790,5.1
96791,2.4
96795,4.6
96796,2.9
96797,4.4
96801,5.5
96803,2.1
96805,5.7
96808,3.8
96809,3.1
96813,2.8
96815,5.2
96816,2.4
96820,4.4
96821,5.3
96823,2.8
96825,4.9
96826,12.7
96828,1.6
96829,5.9
96830,2.9
96832,2.9
96833,6.2
96834,2.6
96836,4.2
96839,3.3
96841,4.3
96842,2.8
96844,3.9
96845,6.1
96846,2.6
96847,5.9
96849,3.7
96851,4.8
96853,6.2
96854,2.1
96855,4.8
96860,6.2
96861,7.2
96862,3.4
96864,1.5
96867,5.2
96868,2.1
96869,9.5
96872,2.5
96873,6.2
96874,3.9
96877,4.5
96878,4.4
96880,2.4
96882,2.5
96884,3.1
96888,7.9
96889,4.3
96893,3.6
96895,3.2
96896,3.2
96898,5.8
96899,4.2
96901,4.5
96902,1.8
96905,2.4
96907,3.6
96909,5.2
96912,3.1
96913,8.3
96914,8.9
96919,5.6
96920,2.7
96921,5.2
96923,3.7
96926,2.9
96928,2.5
96929,4.1
96931,5.1
96935,5.4
96936,3.0
96937,2.4
96938,2.8
96939,3.7
96940,2.9
96943,2.8
96945,3.0
96946,2.6
96947,5.4
96952,5.8
96953,2.0
96957,6.5
96958,4.9
96960,4.4
96961,2.7
96962,6.7
96964,1.9
96966,3.4
96967,4.2
96969,4.7
96970,3.1
96971,2.9
96972,2.6
96973,1.2
96974,2.9
96976,3.6
96977,6.0
96978,2.1
96980,4.4
96981,4.0
96982,3.7
96983,4.0
96984,6.5
96985,7.7
96988,5.5
96990,2.7
96991,6.8
96993,3.8
96994,7.3
96995,3.3
96996,5.9
96998,7.8
97001,2.2
97002,5.9
97003,5.4
97006,1.3
97007,3.9
97008,3.2
97010,3.1
97011,2.8
97012,5.4
97013,3.7
97015,2.8
97017,4.7
97019,5.3
97020,3.5
97021,4.5
97025,4.8
97028,5.8
97029,3.5
97030,11.5
97031,2.3
97033,6.0
97036,3.1
97037,3.0
97040,1.6
97042,2.3
97044,6.1
97045,5.6
97046,6.9
97047,5.0
97048,4.7
97050,2.0
97052,6.5
97053,2.8
97054,5.2
97055,7.2
97056,5.7
97057,3.4
97061,3.4
97062,3.9
97065,11.7
97066,2.2
97068,6.1
97070,3.0
97071,3.2
97072,6.1
97073,3.3
97075,3.8
97077,4.8
97078,2.3
97080,3.6
97082,4.6
97084,2.8
97085,3.9
97086,3.0
97087,4.8
97090,4.2
97092,3.3
97093,2.2
97094,6.1
97098,5.9
97100,4.9
97101,2.5
97107,3.9
97109,3.3
97111,5.6
97114,6.1
97119,4.9
97120,4.8
97121,3.0
97123,4.2
97129,4.4
97133,3.0
97135,6.1
97140,6.1
97144,3.8
97145,4.6
97146,4.3
97147,4.7
97148,1.7
97149,3.0
97151,3.2
97158,2.6
97159,4.4
97160,3.2
97161,3.5
97163,2.9
97165,4.0
97167,6.9
97170,2.7
97171,3.0
97173,2.8
